,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,RH_pred,AH_pred,Time
149,1.7,1200.5,9.087345626567226,942.75,130.0,935.0,117.0,1559.75,1361.75,16.700000286102,48.925000190735,0.9226499255272292,46.165752,0.9013828,2004-03-16 23:00:00
150,1.7,1204.75,8.630947011140279,924.75,132.0,922.0,107.0,1546.5,1314.25,15.524999856949,52.925000190735,0.9271282297880028,48.961338,0.8917301,2004-03-17 00:00:00
151,1.2,1071.5,5.415775467693622,784.0,95.0,1065.5,90.0,1441.75,1113.75,15.475000143051,51.875,0.9058752804047421,49.763557,0.8885314,2004-03-17 01:00:00
152,0.9,997.75,4.050256979222614,713.5,70.0,1169.25,79.0,1383.25,991.5,14.125,55.575000762939,0.8909558056211343,52.663277,0.8558884,2004-03-17 02:00:00
153,0.7,933.25,2.5816785814911887,625.0,70.0,1291.5,79.0,1331.5,883.75,13.050000190735,57.900000572205,0.8666330082051409,56.343082,0.8725646,2004-03-17 03:00:00
154,0.7,882.75,1.8989345905963815,576.5,54.0,1396.0,60.0,1303.25,808.25,12.650000333786,57.900000572205,0.8446603528823093,56.95823,0.83229154,2004-03-17 04:00:00
155,0.5,868.75,1.6068282575436197,553.5,28.0,1459.5,40.0,1267.75,667.0,11.824999809265,58.025000572205,0.8026319321159456,56.602077,0.77809215,2004-03-17 05:00:00
156,0.5,890.75,1.8956482143938895,576.25,46.0,1416.5,53.0,1289.25,733.0,11.900000095367,57.39999961853,0.7978457040872352,57.55044,0.79573166,2004-03-17 06:00:00
157,1.6,1172.75,7.486888715241108,877.75,160.0,1038.0,84.0,1556.25,1051.75,9.9000000953674,65.199999809265,0.7956455570632858,66.48375,0.83246535,2004-03-17 07:00:00
158,4.1,1587.25,21.358791467770352,1333.75,320.0,702.25,108.0,1998.75,1533.5,11.125,60.200000762939,0.7957756867981807,55.578377,0.792183,2004-03-17 08:00:00
159,6.6,1851.5,36.44841296784668,1695.75,377.0,552.75,127.0,2535.25,1931.0,14.124999761581,50.024998664856,0.8019804174284915,48.53241,0.85161525,2004-03-17 09:00:00
160,4.3,1521.5,21.266624095947368,1331.25,280.0,702.5,134.0,2025.75,1733.75,17.699999809265,40.099999427795,0.8048291453438373,41.63563,0.8836109,2004-03-17 10:00:00
161,2.9,1438.25,15.387978763390306,1160.75,221.0,818.5,135.0,1781.5,1595.0,21.10000038147,33.425000190735,0.8264862161367829,31.787554,0.85989606,2004-03-17 11:00:00
162,2.5,1393.25,12.49907422494975,1066.75,210.0,905.0,142.0,1654.25,1489.75,24.300000190735,28.275000572205,0.8471276904737085,25.354578,0.88521254,2004-03-17 12:00:00
163,2.8,1452.0,15.108309746474148,1152.0,204.0,860.5,153.0,1747.0,1507.5,25.575000286102,25.550000190735,0.8253948829277935,25.083515,0.8411464,2004-03-17 13:00:00
164,2.6,1389.25,13.73529005407188,1108.0,161.0,886.5,123.0,1711.5,1334.0,25.85000038147,25.900000095367,0.8503393425785896,23.7456,0.83857626,2004-03-17 14:00:00
165,2.0,1207.0,10.434474065314543,993.75,135.0,1013.0,104.0,1519.5,1044.75,26.824999809265,18.699999809265,0.6500177450710016,19.787077,0.7052814,2004-03-17 15:00:00
166,2.9,1365.25,15.164068552106674,1153.75,186.0,939.5,129.0,1678.5,1221.25,29.275000095367,15.750000238419,0.6308904544623257,15.911153,0.67762136,2004-03-17 16:00:00
167,2.5,1247.0,12.308823018501508,1060.25,147.0,1032.0,114.0,1524.75,1068.5,28.5,14.900000095367,0.5708019092283132,16.544825,0.7085746,2004-03-17 17:00:00
168,5.0,1556.75,26.95102501389812,1477.75,299.0,793.0,158.0,1980.5,1568.5,25.85000038147,15.950000286102,0.5236645833000759,16.738646,0.5502452,2004-03-17 18:00:00
169,7.6,1972.5,38.39324611075341,1737.25,411.0,616.75,194.0,2413.75,2305.5,23.125,26.5,0.7402606104103562,25.284735,0.75706017,2004-03-17 19:00:00
170,6.7,1974.75,35.103631278136504,1666.5,347.0,596.75,182.0,2415.5,2358.5,20.52499961853,38.249999046326,0.9133141768209518,37.39878,0.86898434,2004-03-17 20:00:00
171,5.7,1794.75,27.24713082655587,1485.0,336.0,652.5,180.0,2174.0,2050.0,19.050000190735,42.60000038147,0.9293877038696484,38.81771,0.85904497,2004-03-17 21:00:00
172,2.8,1443.75,15.04469265761016,1150.0,202.0,769.5,136.0,1726.5,1726.5,17.150000095367,44.125000953674,0.855830709685321,41.596836,0.88224655,2004-03-17 22:00:00
173,2.6,1488.0,15.71027436796261,1170.75,178.0,731.0,127.0,1777.5,1705.0,16.025000095367,50.924999237061,0.9205987579699731,47.80933,0.91406876,2004-03-17 23:00:00
174,2.3,1371.25,12.972673346205386,1082.75,154.0,795.75,116.0,1668.75,1550.5,14.799999952316,53.924999237061,0.9023544874899323,48.740734,0.854017,2004-03-18 00:00:00
175,1.4,1160.75,8.123422119877722,904.25,92.0,946.75,107.0,1502.0,1240.25,14.274999856949,55.449999809265,0.8974730609108261,50.537697,0.863353,2004-03-18 01:00:00
176,1.0,1064.25,5.477599159348292,787.0,61.0,1056.75,88.0,1407.0,1115.0,14.75,52.074999809265,0.8686418772067029,49.22912,0.83539975,2004-03-18 02:00:00
177,0.7,970.25,3.5812024590957425,687.0,61.0,1195.5,88.0,1350.5,968.5,13.875,53.875,0.8500589031339439,53.224266,0.85427743,2004-03-18 03:00:00
178,0.7,954.0,2.884931454505132,644.75,60.0,1260.25,78.0,1334.0,924.75,11.599999904633,61.924999237061,0.8441962816575157,60.20557,0.8473766,2004-03-18 04:00:00
179,0.6,930.5,2.548044692762577,622.75,37.0,1293.25,57.0,1306.5,827.75,12.0,58.85000038147,0.8233024519061931,57.31613,0.7860321,2004-03-18 05:00:00
180,0.7,938.0,2.971926292666244,650.25,68.0,1251.25,71.0,1332.5,893.0,10.949999809265,62.074999809265,0.8112765628062703,61.900578,0.8262681,2004-03-18 06:00:00
181,1.5,1166.25,7.664791387485363,885.25,139.0,1005.25,85.0,1550.5,1075.0,10.575000047684,63.25,0.8066818457709178,64.98377,0.8409451,2004-03-18 07:00:00
182,4.7,1643.0,23.256799559382376,1384.25,339.0,667.0,124.0,2093.75,1610.25,11.475000143051,60.025000572205,0.8116934242390748,55.705704,0.8171934,2004-03-18 08:00:00
183,6.6,1934.0,35.790570713856724,1681.5,421.0,540.5,151.0,2468.25,2050.5,14.275000333786,50.575000762939,0.8185699237552145,43.176693,0.80215716,2004-03-18 09:00:00
184,4.5,1616.5,21.31268654106716,1332.5,349.0,685.75,150.0,2010.0,1818.5,17.849999904633,40.52499961853,0.8209643334545565,38.093616,0.82502896,2004-03-18 10:00:00
185,2.8,1472.75,14.305786381113023,1126.5,224.0,830.5,152.0,1752.0,1567.75,20.800000667572,34.449999809265,0.8364562599842863,34.296783,0.88626796,2004-03-18 11:00:00
186,2.2,1378.5,12.521106305109699,1067.5,171.0,898.75,139.0,1662.5,1373.5,23.849999904633,28.174999713898,0.8218511950371455,27.087149,0.8576579,2004-03-18 12:00:00
187,2.2,1385.25,12.192364229470941,1056.25,149.0,891.0,133.0,1648.0,1267.5,24.150000095367,28.675000190735,0.8514933610951715,26.67813,0.8514733,2004-03-18 13:00:00
188,2.3,1378.75,13.092244786448635,1086.75,137.0,901.25,126.0,1660.25,1143.5,25.150000572205,24.85000038147,0.7829250121204008,24.172277,0.8049774,2004-03-18 14:00:00
189,2.2,1321.6666666667,14.373247939096442,1128.6666666667,149.0,933.66666666667,128.0,1639.3333333333,1109.3333333333,27.03333346049,17.833333333333,0.6274693274133316,19.664415,0.6898908,2004-03-18 15:00:00
190,2.8,1495.75,16.835634342955675,1205.0,172.0,822.0,169.0,1766.5,1347.25,27.125000476837,23.124999523163,0.8180144786395258,24.29748,0.85207194,2004-03-18 16:00:00
191,2.7,1408.75,14.453859645603398,1131.25,166.0,873.0,149.0,1688.5,1205.75,25.800000190735,23.925000190735,0.7831929181625135,23.724226,0.7945118,2004-03-18 17:00:00
192,3.7,1512.75,21.515865798889894,1338.0,214.0,764.25,156.0,1956.5,1397.0,23.049999713898,26.77499961853,0.7445933183512644,28.95251,0.86427754,2004-03-18 18:00:00
193,5.1,1667.0,26.403335889246012,1464.25,280.0,683.25,168.0,2117.75,1588.25,20.724999904633,31.125,0.7522865185760392,33.42332,0.84489495,2004-03-18 19:00:00
194,5.1,1666.75,25.960619817995106,1453.25,276.0,683.5,176.0,2051.0,1568.5,18.599999904633,36.175000190735,0.7676391782873102,34.127586,0.7768691,2004-03-18 20:00:00
195,3.2,1430.25,14.142883364271057,1121.25,178.0,814.0,135.0,1731.5,1321.5,16.049999713898,48.425000190735,0.8767802411169491,43.939186,0.8305211,2004-03-18 21:00:00
196,2.1,1333.25,10.305664104042567,989.0,129.0,885.25,121.0,1620.75,1194.0,14.450000047684,57.775000572205,0.9455578282061462,52.882713,0.89985925,2004-03-18 22:00:00
197,1.7,1261.5,8.276765149047742,910.5,95.0,948.25,99.0,1545.25,1061.5,13.050000190735,64.175000190735,0.9605556635099728,58.3589,0.89707434,2004-03-18 23:00:00
198,2.0,1287.25,8.92137891672246,936.25,126.0,918.0,106.0,1606.0,1040.0,11.974999666214,69.699998855591,0.9735189395480225,66.66954,0.9703017,2004-03-19 00:00:00
199,1.6,1134.25,6.61866637230466,840.0,103.0,1021.25,96.0,1501.25,917.0,11.949999809265,71.10000038147,0.9914705590149329,64.584694,0.9239739,2004-03-19 01:00:00
200,0.9,998.75,3.5941382910062885,687.75,48.0,1228.5,63.0,1380.25,593.5,12.525000095367,69.299999237061,1.0028708448617707,61.356472,0.9092744,2004-03-19 02:00:00
201,0.7,960.75,2.5294405041814083,621.5,48.0,1381.5,63.0,1300.75,430.25,12.525000095367,67.499998092651,0.9768222346407011,61.05227,0.8364161,2004-03-19 03:00:00
202,0.7,933.75,1.7949775333901974,568.5,20.0,1439.75,32.0,1280.25,397.0,12.324999809265,67.650001525879,0.9664656008172544,62.63582,0.89329004,2004-03-19 04:00:00
203,0.5,912.75,1.2686021115564372,524.5,18.0,1619.75,28.0,1260.25,370.0,12.450000047684,66.800001144409,0.9620368804375885,63.189034,0.90941465,2004-03-19 05:00:00
204,0.7,969.25,2.314320289312677,606.75,56.0,1372.5,61.0,1323.75,438.0,12.349999666214,66.300001144409,0.9487061110318187,67.10449,0.91005087,2004-03-19 06:00:00
205,1.5,1181.5,6.731036454520945,845.0,115.0,1054.0,99.0,1539.0,704.25,12.424999713898,64.89999961853,0.9331701762499358,67.312836,0.9851923,2004-03-19 07:00:00
206,4.8,1740.25,22.799555706920934,1372.25,320.0,670.75,157.0,2144.25,1475.75,13.025000095367,61.625000953674,0.9209105293356814,62.51185,0.96613914,2004-03-19 08:00:00
207,6.2,1819.25,31.318823179095414,1581.5,357.0,574.5,166.0,2455.5,1715.5,13.600000143051,58.825000762939,0.9120177831269436,60.753662,1.0099419,2004-03-19 09:00:00
208,4.0,1427.0,19.238006003954073,1275.0,253.0,700.5,149.0,1980.25,1398.0,13.899999856949,57.14999961853,0.9031710369226136,56.564533,0.956097,2004-03-19 10:00:00
209,3.3,1389.5,16.363388395708625,1190.75,218.0,758.75,135.0,1878.75,1267.5,14.474999904633,54.400000572205,0.8917360162277309,54.75149,0.92718655,2004-03-19 11:00:00
210,2.8,1283.0,14.019301019815009,1117.25,192.0,813.0,127.0,1751.0,1188.25,15.475000143051,50.074999809265,0.8744424962599583,44.978756,0.84473723,2004-03-19 12:00:00
211,3.0,1303.5,15.259858728740529,1156.75,176.0,793.0,122.0,1800.5,1170.5,16.124999761581,47.574999809265,0.8654551208004385,44.491333,0.8583001,2004-03-19 13:00:00
212,3.3,1364.0,16.72742509453297,1201.75,198.0,770.75,135.0,1875.0,1250.25,16.275000095367,47.050000190735,0.8639954979898178,45.83964,0.9069661,2004-03-19 14:00:00
213,3.5,1409.75,19.000414929848503,1268.25,212.0,724.25,139.0,1956.5,1344.0,16.39999961853,47.499999046326,0.8791182025620105,45.779457,0.9324943,2004-03-19 15:00:00
214,4.0,1476.0,19.414810317786973,1280.0,249.0,708.0,147.0,1954.5,1378.0,16.050000190735,50.22500038147,0.9093709672599519,45.925156,0.89883476,2004-03-19 16:00:00
215,4.6,1522.0,20.863108493812085,1320.25,270.0,689.75,158.0,2005.25,1435.25,16.0,50.650000572205,0.9141909286776635,46.395874,0.9327369,2004-03-19 17:00:00
216,4.1,1441.75,20.16490280922038,1301.0,231.0,704.0,146.0,1952.25,1372.25,15.849999904633,50.27499961853,0.8989088581931544,43.871376,0.8696686,2004-03-19 18:00:00
217,4.5,1469.0,21.74774817937002,1344.25,251.0,677.25,144.0,1996.75,1471.0,15.475000143051,50.625,0.8840469603949893,43.823772,0.85784245,2004-03-19 19:00:00
218,3.9,1467.25,19.841950486357188,1292.0,210.0,697.5,138.0,1942.0,1438.75,15.424999952316,51.449999809265,0.8956257084874374,45.285454,0.8701192,2004-03-19 20:00:00
219,4.0,1420.5,16.744053307157127,1202.25,249.0,747.5,143.0,1854.0,1428.5,15.200000047684,53.124999046326,0.9117445852537478,47.01948,0.87148404,2004-03-19 21:00:00
220,2.2,1175.0,9.145099271304806,945.0,143.0,903.75,116.0,1603.5,1080.5,14.700000047684,57.574999809265,0.9573470511734334,54.404663,0.94273496,2004-03-19 22:00:00
221,2.1,1215.0,8.301413416761816,911.5,127.0,947.75,109.0,1546.75,993.0,14.174999952316,58.324999809265,0.9380218920355338,51.685635,0.87986064,2004-03-19 23:00:00
222,1.7,1126.75,5.79119163455987,802.0,104.0,1064.0,92.0,1446.5,837.0,13.775000095367,57.949999809265,0.908543705377997,52.130062,0.8548948,2004-03-20 00:00:00
223,1.6,1090.25,5.191654203204007,773.0,86.0,1105.25,83.0,1428.5,761.0,13.899999856949,55.949999809265,0.8842068185625946,52.216988,0.868727,2004-03-20 01:00:00
224,1.3,1017.0,4.1231866000360915,717.5,74.0,1181.75,81.0,1382.25,650.25,13.874999761581,55.550000190735,0.8764876383029188,52.37127,0.87784094,2004-03-20 02:00:00
225,1.3,997.25,3.410629499321059,677.0,74.0,1252.25,81.0,1358.5,590.75,13.824999809265,55.10000038147,0.8666203794544741,53.163094,0.8806182,2004-03-20 03:00:00
226,1.3,944.75,2.908548009422834,646.25,44.0,1308.0,55.0,1331.5,505.0,13.799999952316,54.60000038147,0.8573882875662029,54.98576,0.87814474,2004-03-20 04:00:00
227,0.8,955.75,3.149209600499938,661.25,42.0,1259.75,53.0,1350.5,518.0,13.625000238419,55.125,0.8560188652298616,56.93273,0.89574045,2004-03-20 05:00:00
228,0.8,966.25,2.5294405041814083,621.5,63.0,1316.75,67.0,1342.25,570.75,13.574999809265,58.97500038147,0.912884475483259,57.162277,0.91815144,2004-03-20 06:00:00
229,1.1,1064.0,4.307931854750126,727.5,115.0,1160.5,91.0,1461.25,842.0,13.450000047684,58.35000038147,0.8960236853936431,61.09251,0.9697272,2004-03-20 07:00:00
230,2.1,1299.75,8.883264240647636,934.75,170.0,902.25,113.0,1623.0,1144.75,13.75,58.025000572205,0.9082698441017566,61.810333,0.95754313,2004-03-20 08:00:00
231,2.4,1348.0,10.543474253928526,997.75,147.0,833.75,102.0,1689.0,1218.25,14.599999904633,53.050000190735,0.8765311454943677,60.33217,0.99462014,2004-03-20 09:00:00
232,2.6,1424.5,12.521106305109699,1067.5,166.0,776.25,107.0,1764.0,1341.0,15.025000095367,52.324999809265,0.8881377715665386,59.466934,0.99601275,2004-03-20 10:00:00
233,2.8,1473.75,12.330711570529866,1061.0,195.0,767.5,113.0,1768.25,1405.5,15.400000095367,52.050000190735,0.9046428918901228,59.2283,1.0069929,2004-03-20 11:00:00
234,2.6,1489.75,11.688419353879642,1038.75,182.0,782.25,108.0,1756.75,1421.5,16.250000476837,49.950000762939,0.9158126537101688,57.41536,1.0254283,2004-03-20 12:00:00
235,2.6,1494.75,11.724114404886208,1040.0,168.0,808.75,105.0,1735.0,1373.0,17.14999961853,47.850001335144,0.9280792861009488,50.200428,0.98020875,2004-03-20 13:00:00
236,2.1,1375.5,9.338736657793214,952.5,125.0,899.5,93.0,1636.25,1153.25,19.049999713898,42.949999809265,0.9370234783049988,41.356316,0.95669544,2004-03-20 14:00:00
237,1.7,1304.75,7.6350173007290705,884.0,95.0,980.0,87.0,1573.25,927.25,19.500000476837,42.25,0.9475796380281803,40.27217,0.9708974,2004-03-20 15:00:00
238,1.6,1282.5,6.714129541810949,844.25,79.0,1035.5,76.0,1538.75,766.25,19.500000476837,42.324999809265,0.9492617277823937,41.4423,0.97370493,2004-03-20 16:00:00
239,2.1,1392.25,9.724590097455225,967.25,119.0,929.75,94.0,1648.75,941.25,19.050000190735,43.799999237061,0.9555676139883592,41.717075,0.978825,2004-03-20 17:00:00
240,2.3,1452.25,12.389162076428056,1063.0,142.0,855.5,110.0,1774.25,1146.0,18.474999427795,46.27499961853,0.9744157935222261,44.749672,1.0086386,2004-03-20 18:00:00
241,3.5,1633.0,16.644389712822854,1199.25,215.0,734.0,136.0,1918.5,1416.5,17.375000476837,51.64999961853,1.0159160208541784,49.735455,1.0226805,2004-03-20 19:00:00
242,3.9,1624.5,16.37162401440561,1191.0,229.0,732.75,139.0,1885.0,1442.0,17.099999904633,51.275000572205,0.9914149198779423,47.76252,1.0075552,2004-03-20 20:00:00
243,3.3,1534.5,13.73529005407188,1108.0,206.0,785.25,125.0,1819.5,1323.25,16.424999713898,53.750000953674,0.9963505495820641,53.297916,1.0252742,2004-03-20 21:00:00
244,2.3,1322.5,9.883449559735752,973.25,147.0,863.75,111.0,1712.25,1125.0,16.22500038147,55.35000038147,1.0132297406425828,59.187496,1.0976665,2004-03-20 22:00:00
245,2.1,1309.0,8.940462338273536,937.0,122.0,904.75,97.0,1671.5,1035.5,15.924999952316,57.650000572205,1.035643695780281,58.77777,1.0837824,2004-03-20 23:00:00
246,2.8,1455.5,10.577635806722439,999.0,175.0,835.0,107.0,1713.75,1202.25,15.724999904633,58.599999427795,1.0395524144223816,57.018654,1.054449,2004-03-21 00:00:00
247,2.1,1299.5,7.351704652120824,872.0,133.0,940.5,90.0,1577.0,1054.25,15.125,60.875,1.0398134971272617,57.39919,1.0077792,2004-03-21 01:00:00
248,1.6,1202.5,6.242660502363154,823.0,89.0,1003.75,84.0,1525.5,903.0,15.575000047684,56.624999046326,0.9950738671065907,54.329666,1.0070465,2004-03-21 02:00:00
249,1.6,1194.75,6.529351622974581,836.0,89.0,987.0,84.0,1554.25,884.5,15.200000047684,57.925000190735,0.9941234112526041,59.283978,1.0515295,2004-03-21 03:00:00
250,1.6,1116.75,5.79119163455987,802.0,85.0,1028.5,87.0,1538.75,817.75,15.375,57.75,1.0021288587677117,60.34212,1.0864478,2004-03-21 04:00:00
251,1.1,1061.75,3.9959242929204266,710.5,55.0,1135.75,66.0,1460.75,700.0,14.900000095367,60.550000190735,1.0196493691425061,60.75315,1.0509001,2004-03-21 05:00:00
252,0.7,947.0,2.1303704321580987,593.66666666667,24.0,1300.0,36.0,1390.0,580.33333333333,14.46666653951,62.966665903727,1.0316166826993762,63.161568,1.0604024,2004-03-21 06:00:00
253,0.8,1065.0,3.585512193579881,687.25,72.0,1142.5,62.0,1492.25,814.5,14.150000095367,66.200002670288,1.062981061198427,67.30873,1.1008917,2004-03-21 07:00:00
254,1.2,1154.5,4.429862930483551,734.0,122.0,1061.75,91.0,1528.0,1035.0,14.474999904633,65.299999237061,1.0704110398315458,65.226326,1.138592,2004-03-21 08:00:00
255,1.4,1220.25,5.364484431415103,781.5,111.0,995.75,89.0,1559.75,1067.25,15.299999952316,62.125000953674,1.0729579562585787,63.286247,1.1423784,2004-03-21 09:00:00
256,1.7,1300.75,7.113334197638295,861.75,123.0,913.5,93.0,1633.0,1114.0,16.325000286102,59.000000953674,1.0868383648056317,62.269024,1.1604829,2004-03-21 10:00:00
257,1.8,1279.25,7.299092625761445,869.75,106.0,911.25,81.0,1646.25,1000.0,18.874999523163,49.574999809265,1.0699727285957743,53.358562,1.1980942,2004-03-21 11:00:00
258,1.8,1267.0,7.60529263256302,882.75,103.0,952.75,82.0,1616.75,905.75,19.375,46.050000190735,1.0249166209922151,45.927834,1.0624235,2004-03-21 12:00:00
259,1.9,1238.75,6.7931834786399685,847.75,102.0,980.5,80.0,1567.5,822.25,20.775000095367,41.625000953674,1.0091328441263598,41.756172,1.0515474,2004-03-21 13:00:00
260,1.3,1128.25,4.586705930828619,742.25,48.0,1143.75,48.0,1506.5,610.25,21.375,40.27499961853,1.0125968630874393,40.755737,1.0747072,2004-03-21 14:00:00
261,1.6,1242.75,8.4189190812524,916.25,63.0,962.0,61.0,1668.5,656.75,21.224999904633,39.299999237061,0.9791469568536468,44.36723,1.1401963,2004-03-21 15:00:00
262,1.9,1208.0,6.912503239863427,853.0,98.0,1059.75,89.0,1506.25,646.75,20.27499961853,38.025000572205,0.8942139410459629,35.522682,0.8832705,2004-03-21 16:00:00
263,2.3,1306.25,8.953194276149835,937.5,132.0,960.75,105.0,1606.5,762.0,19.400000095367,41.299999237061,0.9206089496468213,40.97604,0.97774017,2004-03-21 17:00:00
264,3.8,1545.5,15.076486896579212,1151.0,173.0,769.25,116.0,1873.75,1122.0,18.52499961853,43.800000190735,0.9251510104646707,47.358654,1.1453006,2004-03-21 18:00:00
265,3.5,1501.0,12.609399984135923,1070.5,185.0,823.0,119.0,1744.25,1130.25,17.775000095367,48.050001144409,0.9688894556880965,45.473614,1.0326171,2004-03-21 19:00:00
266,4.3,1604.75,15.140161198407567,1153.0,266.0,769.25,144.0,1840.0,1636.75,17.89999961853,46.85000038147,0.9520444991719951,45.543556,0.96410376,2004-03-21 20:00:00
267,2.8,1315.5,9.890092509311117,973.5,188.0,883.25,123.0,1672.5,1272.25,17.425000190735,49.10000038147,0.9687679646444459,48.724773,0.97787493,2004-03-21 21:00:00
268,1.9,1195.0,7.977364527024395,898.25,122.0,933.25,105.0,1594.25,1098.0,16.97500038147,51.675001144409,0.991390722670476,51.191124,1.0135211,2004-03-21 22:00:00
269,1.9,1211.0,7.928929906349982,896.25,112.0,920.25,93.0,1624.0,1066.25,16.39999961853,55.10000038147,1.0197771425065039,57.062157,1.0751288,2004-03-21 23:00:00
270,1.7,1161.25,6.07436581400729,815.25,93.0,995.25,86.0,1582.25,909.0,16.125000476837,60.025000572205,1.0919379224667545,61.916424,1.1425953,2004-03-22 00:00:00
271,1.5,1095.25,5.0711119746790105,767.0,74.0,1050.25,76.0,1547.0,818.25,15.824999809265,60.52499961853,1.0804773134011116,64.432915,1.151317,2004-03-22 01:00:00
272,0.6,897.0,1.7186528499153866,562.5,23.0,1416.5,33.0,1355.0,472.25,16.325000524521,56.950000762939,1.0490753496476835,56.46012,1.0269312,2004-03-22 02:00:00
273,0.4,842.0,0.7105175744554979,468.0,23.0,1812.75,33.0,1274.25,393.5,16.924999713898,53.900000572205,1.0308562690618497,51.264534,0.9975018,2004-03-22 03:00:00
274,0.4,853.75,0.8290144389243211,481.25,17.0,1755.5,27.0,1304.0,396.25,16.100000143051,55.900000572205,1.015304130935898,56.548626,1.0346813,2004-03-22 04:00:00
275,0.3,845.0,0.7476764553371612,472.25,15.0,1785.75,23.0,1278.0,378.25,16.525000095367,53.874999046326,1.0049393615506244,52.3492,1.0020614,2004-03-22 05:00:00
